t C_u^{tot} C_b^{tot} C_s^{tot} phi_i^{tot} phi_m^{tot} phi_{C_u}^{tot} phi_{C_b}^{tot} -F_{phi_i}(x=1) -F_{phi_{C_b}}(x=0) m j_{phi_i} state t_{inf}
8.400025e0 5.20135572e-1 5.78090166e0 4.85565788e-1 3.99842549e-1 2.25391539e-4 1.53412358e-4 2.53612498e-3 4.36537805e-4 1.70020332e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
8.500000e0 5.20140433e-1 5.78109272e0 4.85571407e-1 3.99840675e-1 2.27489694e-4 1.54913932e-4 2.56098120e-3 4.36537581e-4 1.71277065e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
8.600000e0 5.20144815e-1 5.78126700e0 4.85576519e-1 3.99838801e-1 2.29580087e-4 1.56409480e-4 2.58573262e-3 4.36537358e-4 1.72529911e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
8.700000e0 5.20148763e-1 5.78142593e0 4.85581171e-1 3.99836927e-1 2.31662117e-4 1.57898651e-4 2.61037350e-3 4.36537135e-4 1.73778545e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
8.800000e0 5.20152319e-1 5.78157086e0 4.85585406e-1 3.99835054e-1 2.33735718e-4 1.59381468e-4 2.63490430e-3 4.36536912e-4 1.75022956e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
8.900000e0 5.20155523e-1 5.78170303e0 4.85589261e-1 3.99833180e-1 2.35800831e-4 1.60857954e-4 2.65932547e-3 4.36536690e-4 1.76263133e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
9.000000e0 5.20158408e-1 5.78182356e0 4.85592773e-1 3.99831307e-1 2.37857406e-4 1.62328130e-4 2.68363747e-3 4.36536468e-4 1.77499065e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
9.100000e0 5.20161005e-1 5.78193348e0 4.85595973e-1 3.99829434e-1 2.39905398e-4 1.63792017e-4 2.70784075e-3 4.36536247e-4 1.78730741e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
9.200000e0 5.20163342e-1 5.78203372e0 4.85598888e-1 3.99827561e-1 2.41944772e-4 1.65249637e-4 2.73193575e-3 4.36536026e-4 1.79958149e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
9.300000e0 5.20165446e-1 5.78212513e0 4.85601546e-1 3.99825688e-1 2.43975494e-4 1.66701010e-4 2.75592291e-3 4.36535806e-4 1.81181279e-4 1.13865000e-3 4.55461000e-4 0 -1.000000e0
